,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
61,ULTRACEMCO,ULTRACEMCOEQN,EQ,,11766.0,2.0,0.02,11764.0,576,6777216,1393301266582.02,13097.0,10047.85,11766.0,"[{'price': 11746, 'buyQty': 10, 'sellQty': 0}, {'price': 11760, 'buyQty': 506, 'sellQty': 0}, {'price': 11764, 'buyQty': 18, 'sellQty': 0}, {'price': 11765, 'buyQty': 60, 'sellQty': 0}, {'price': 11766, 'buyQty': 11, 'sellQty': 0, 'iep': True}, {'price': 11770, 'buyQty': 0, 'sellQty': 22}, {'price': 11775, 'buyQty': 0, 'sellQty': 1}, {'price': 11789, 'buyQty': 0, 'sellQty': 1}, {'price': 11790, 'buyQty': 0, 'sellQty': 3}, {'price': 11795, 'buyQty': 0, 'sellQty': 2}]",0,0,11766.0,576,11766.0,576,26-Dec-2025 09:07:11,4351,2000,0,0,2.0,0.02,11764.0
62,UNIONBANK,UNIONBANKEQN,EQ,,150.79,0.03,0.02,150.76,10363,1562636,290555742275.2,160.15,100.81,150.79,"[{'price': 150.7, 'buyQty': 50051, 'sellQty': 0}, {'price': 150.75, 'buyQty': 75, 'sellQty': 0}, {'price': 150.76, 'buyQty': 1331, 'sellQty': 0}, {'price': 150.78, 'buyQty': 15, 'sellQty': 0}, {'price': 150.79, 'buyQty': 15828, 'sellQty': 0, 'iep': True}, {'price': 150.8, 'buyQty': 0, 'sellQty': 5}, {'price': 150.84, 'buyQty': 0, 'sellQty': 100}, {'price': 150.85, 'buyQty': 0, 'sellQty': 4}, {'price': 150.9, 'buyQty': 0, 'sellQty': 104}, {'price': 150.95, 'buyQty': 0, 'sellQty': 4}]",0,0,150.79,10363,150.79,10363,26-Dec-2025 09:07:09,919077,825650,0,0,0.03,0.02,150.76
63,LUPIN,LUPINEQN,EQ,,2107.2,0.2,0.01,2107.0,222,467798,507879469131.21,2402.9,1795.2,2107.2,"[{'price': 2105, 'buyQty': 203, 'sellQty': 0}, {'price': 2105.5, 'buyQty': 10, 'sellQty': 0}, {'price': 2106, 'buyQty': 15, 'sellQty': 0}, {'price': 2107, 'buyQty': 49, 'sellQty': 0}, {'price': 2107.2, 'buyQty': 4, 'sellQty': 0, 'iep': True}, {'price': 2110, 'buyQty': 0, 'sellQty': 30}, {'price': 2111.2, 'buyQty': 0, 'sellQty': 40}, {'price': 2115, 'buyQty': 0, 'sellQty': 200}, {'price': 2117.7, 'buyQty': 0, 'sellQty': 10}, {'price': 2119, 'buyQty': 0, 'sellQty': 5}]",0,0,2107.2,222,2107.2,222,26-Dec-2025 09:07:13,7804,3565,0,0,0.2,0.01,2107.0
64,MAXHEALTH,MAXHEALTHEQN,EQ,,1081.5,0.1,0.01,1081.4,787,851140,801070935068.8,1314.3,940.05,1081.5,"[{'price': 1079.6, 'buyQty': 9, 'sellQty': 0}, {'price': 1080, 'buyQty': 68, 'sellQty': 0}, {'price': 1080.7, 'buyQty': 50, 'sellQty': 0}, {'price': 1081.4, 'buyQty': 1218, 'sellQty': 0}, {'price': 1081.5, 'buyQty': 13, 'sellQty': 0, 'iep': True}, {'price': 1081.9, 'buyQty': 0, 'sellQty': 4}, {'price': 1083, 'buyQty': 0, 'sellQty': 101}, {'price': 1083.3, 'buyQty': 0, 'sellQty': 244}, {'price': 1084.7, 'buyQty': 0, 'sellQty': 50}, {'price': 1085, 'buyQty': 0, 'sellQty': 30}]",0,0,1081.5,787,1081.5,787,26-Dec-2025 09:07:13,44459,10295,0,0,0.1,0.01,1081.4
65,PERSISTENT,PERSISTENTEQN,EQ,,6353.0,0.5,0.01,6352.5,156,991068,685696492335.75,6768.8,4148.95,6353.0,"[{'price': 6346, 'buyQty': 2, 'sellQty': 0}, {'price': 6350, 'buyQty': 4, 'sellQty': 0}, {'price': 6350.5, 'buyQty': 5, 'sellQty': 0}, {'price': 6352.5, 'buyQty': 136, 'sellQty': 0}, {'price': 6353, 'buyQty': 488, 'sellQty': 0, 'iep': True}, {'price': 6353.5, 'buyQty': 0, 'sellQty': 6}, {'price': 6356, 'buyQty': 0, 'sellQty': 31}, {'price': 6367.5, 'buyQty': 0, 'sellQty': 6}, {'price': 6373, 'buyQty': 0, 'sellQty': 25}, {'price': 6375, 'buyQty': 0, 'sellQty': 1}]",0,0,6353.0,156,6353.0,156,26-Dec-2025 09:07:13,5900,1497,0,0,0.5,0.01,6352.5
66,TRENT,TRENTEQN,EQ,,4290.0,0.4,0.01,4289.6,1626,6975540,948261685986.87,7493.05,3930.1,4290.0,"[{'price': 4285, 'buyQty': 11, 'sellQty': 0}, {'price': 4289, 'buyQty': 10, 'sellQty': 0}, {'price': 4289.6, 'buyQty': 443, 'sellQty': 0}, {'price': 4289.7, 'buyQty': 129, 'sellQty': 0}, {'price': 4290, 'buyQty': 1034, 'sellQty': 0, 'iep': True}, {'price': 4290.9, 'buyQty': 0, 'sellQty': 2}, {'price': 4292, 'buyQty': 0, 'sellQty': 9}, {'price': 4293, 'buyQty': 0, 'sellQty': 3}, {'price': 4293.1, 'buyQty': 0, 'sellQty': 351}, {'price': 4295, 'buyQty': 0, 'sellQty': 3}]",0,0,4290.0,1626,4290.0,1626,26-Dec-2025 09:07:09,14034,8250,0,0,0.4,0.01,4289.6
67,ZYDUSLIFE,ZYDUSLIFEEQN,EQ,,917.85,0.05,0.01,917.8,897,823311,228411104881.32,1059.05,795.0,917.85,"[{'price': 917.4, 'buyQty': 5, 'sellQty': 0}, {'price': 917.45, 'buyQty': 108, 'sellQty': 0}, {'price': 917.5, 'buyQty': 1, 'sellQty': 0}, {'price': 917.8, 'buyQty': 914, 'sellQty': 0}, {'price': 917.85, 'buyQty': 19, 'sellQty': 0, 'iep': True}, {'price': 918, 'buyQty': 0, 'sellQty': 10}, {'price': 919.6, 'buyQty': 0, 'sellQty': 45}, {'price': 920, 'buyQty': 0, 'sellQty': 41}, {'price': 921.6, 'buyQty': 0, 'sellQty': 44}, {'price': 922, 'buyQty': 0, 'sellQty': 1}]",0,0,917.85,897,917.85,897,26-Dec-2025 09:07:09,19846,20658,0,0,0.05,0.01,917.8
68,ABB,ABBEQN,EQ,,5215.0,0.0,0.0,5215.0,245,1277675,272102016407.19,7015.95,4684.45,5215.0,"[{'price': 5202, 'buyQty': 2, 'sellQty': 0}, {'price': 5202.5, 'buyQty': 30, 'sellQty': 0}, {'price': 5203, 'buyQty': 2, 'sellQty': 0}, {'price': 5210, 'buyQty': 4, 'sellQty': 0}, {'price': 5215, 'buyQty': 1, 'sellQty': 0, 'iep': True}, {'price': 5221.5, 'buyQty': 0, 'sellQty': 1}, {'price': 5225.5, 'buyQty': 0, 'sellQty': 9}, {'price': 5229, 'buyQty': 0, 'sellQty': 11}, {'price': 5231.5, 'buyQty': 0, 'sellQty': 1}, {'price': 5234.5, 'buyQty': 0, 'sellQty': 1}]",0,0,5215.0,245,5215.0,245,26-Dec-2025 09:07:22,9261,2262,0,0,0.0,0.0,5215.0
69,ADANIGREEN,ADANIGREENEQN,EQ,,1015.0,0.0,0.0,1015.0,4530,4597950,313812797949.27,1177.55,758.0,1015.0,"[{'price': 1012, 'buyQty': 189, 'sellQty': 0}, {'price': 1012.6, 'buyQty': 161, 'sellQty': 0}, {'price': 1013, 'buyQty': 15, 'sellQty': 0}, {'price': 1014, 'buyQty': 10, 'sellQty': 0}, {'price': 1014.7, 'buyQty': 101, 'sellQty': 0}, {'price': 1015, 'buyQty': 0, 'sellQty': 864, 'iep': True}, {'price': 1015.1, 'buyQty': 0, 'sellQty': 35}, {'price': 1015.4, 'buyQty': 0, 'sellQty': 2}, {'price': 1016, 'buyQty': 0, 'sellQty': 192}, {'price': 1016.5, 'buyQty': 0, 'sellQty': 43}]",0,0,1015.0,4530,1015.0,4530,26-Dec-2025 09:07:22,50716,19959,0,0,0.0,0.0,1015.0
70,APLAPOLLO,APLAPOLLOEQN,EQ,,1858.6,0.0,0.0,1858.6,583,1083563,335130192295.79,1936.0,1272.7,1858.6,"[{'price': 1851.4, 'buyQty': 1, 'sellQty': 0}, {'price': 1852, 'buyQty': 2, 'sellQty': 0}, {'price': 1853, 'buyQty': 250, 'sellQty': 0}, {'price': 1855, 'buyQty': 10, 'sellQty': 0}, {'price': 1858.6, 'buyQty': 104, 'sellQty': 0, 'iep': True}, {'price': 1860, 'buyQty': 0, 'sellQty': 17}, {'price': 1862.3, 'buyQty': 0, 'sellQty': 12}, {'price': 1865, 'buyQty': 0, 'sellQty': 128}, {'price': 1866.3, 'buyQty': 0, 'sellQty': 11}, {'price': 1868, 'buyQty': 0, 'sellQty': 50}]",0,0,1858.6,583,1858.6,583,26-Dec-2025 09:07:09,6729,2492,0,0,0.0,0.0,1858.6
71,AUBANK,AUBANKEQN,EQ,,974.05,0.0,0.0,974.05,1322,1287694,547062090027.23,1007.25,478.35,974.05,"[{'price': 973, 'buyQty': 30, 'sellQty': 0}, {'price': 973.1, 'buyQty': 2, 'sellQty': 0}, {'price': 973.45, 'buyQty': 5, 'sellQty': 0}, {'price': 974, 'buyQty': 86, 'sellQty': 0}, {'price': 974.05, 'buyQty': 469, 'sellQty': 0, 'iep': True}, {'price': 974.9, 'buyQty': 0, 'sellQty': 105}, {'price': 975, 'buyQty': 0, 'sellQty': 68}, {'price': 975.1, 'buyQty': 0, 'sellQty': 42}, {'price': 975.45, 'buyQty': 0, 'sellQty': 271}, {'price': 976.9, 'buyQty': 0, 'sellQty': 2}]",0,0,974.05,1322,974.05,1322,26-Dec-2025 09:07:10,30635,2989,0,0,0.0,0.0,974.05
72,BAJAJFINSV,BAJAJFINSVEQN,EQ,,2035.7,0.0,0.0,2035.7,1507,3067799,1159255881733.85,2195.0,1551.65,2035.7,"[{'price': 2030, 'buyQty': 13, 'sellQty': 0}, {'price': 2030.7, 'buyQty': 1, 'sellQty': 0}, {'price': 2033, 'buyQty': 5, 'sellQty': 0}, {'price': 2034, 'buyQty': 2, 'sellQty': 0}, {'price': 2035, 'buyQty': 8, 'sellQty': 0}, {'price': 2035.7, 'buyQty': 0, 'sellQty': 142, 'iep': True}, {'price': 2036, 'buyQty': 0, 'sellQty': 1}, {'price': 2036.5, 'buyQty': 0, 'sellQty': 1}, {'price': 2036.9, 'buyQty': 0, 'sellQty': 9}, {'price': 2040, 'buyQty': 0, 'sellQty': 2}]",0,0,2035.7,1507,2035.7,1507,26-Dec-2025 09:07:22,13350,3923,0,0,0.0,0.0,2035.7
73,BAJFINANCE,BAJFINANCEEQN,EQ,,1011.7,0.0,0.0,1011.7,14957,15131996,2678169284308.85,1102.5,679.2,1011.7,"[{'price': 1010, 'buyQty': 529, 'sellQty': 0}, {'price': 1010.5, 'buyQty': 30, 'sellQty': 0}, {'price': 1011, 'buyQty': 384, 'sellQty': 0}, {'price': 1011.1, 'buyQty': 4, 'sellQty': 0}, {'price': 1011.5, 'buyQty': 200, 'sellQty': 0}, {'price': 1011.7, 'buyQty': 0, 'sellQty': 870, 'iep': True}, {'price': 1011.8, 'buyQty': 0, 'sellQty': 700}, {'price': 1012, 'buyQty': 0, 'sellQty': 219}, {'price': 1012.4, 'buyQty': 0, 'sellQty': 261}, {'price': 1012.7, 'buyQty': 0, 'sellQty': 500}]",0,0,1011.7,14957,1011.7,14957,26-Dec-2025 09:07:09,113681,44984,0,0,0.0,0.0,1011.7
74,CGPOWER,CGPOWEREQN,EQ,,660.9,0.0,0.0,660.9,1605,1060744,452057012366.17,797.55,517.7,660.9,"[{'price': 659, 'buyQty': 36, 'sellQty': 0}, {'price': 659.15, 'buyQty': 40, 'sellQty': 0}, {'price': 660, 'buyQty': 866, 'sellQty': 0}, {'price': 660.05, 'buyQty': 100, 'sellQty': 0}, {'price': 660.3, 'buyQty': 10, 'sellQty': 0}, {'price': 660.9, 'buyQty': 0, 'sellQty': 115, 'iep': True}, {'price': 661, 'buyQty': 0, 'sellQty': 8}, {'price': 661.9, 'buyQty': 0, 'sellQty': 1}, {'price': 662, 'buyQty': 0, 'sellQty': 15}, {'price': 662.25, 'buyQty': 0, 'sellQty': 38}]",0,0,660.9,1605,660.9,1605,26-Dec-2025 09:07:23,63730,15246,0,0,0.0,0.0,660.9
75,CHOLAFIN,CHOLAFINEQN,EQ,,1697.8,0.0,0.0,1697.8,1837,3118858,716433174734.8,1782.0,1168.0,1697.8,"[{'price': 1692, 'buyQty': 1, 'sellQty': 0}, {'price': 1695, 'buyQty': 50, 'sellQty': 0}, {'price': 1695.1, 'buyQty': 1, 'sellQty': 0}, {'price': 1695.2, 'buyQty': 1, 'sellQty': 0}, {'price': 1695.6, 'buyQty': 2, 'sellQty': 0}, {'price': 1697.8, 'buyQty': 0, 'sellQty': 64, 'iep': True}, {'price': 1699.6, 'buyQty': 0, 'sellQty': 24}, {'price': 1699.7, 'buyQty': 0, 'sellQty': 32}, {'price': 1700, 'buyQty': 0, 'sellQty': 505}, {'price': 1702, 'buyQty': 0, 'sellQty': 25}]",0,0,1697.8,1837,1697.8,1837,26-Dec-2025 09:07:22,23530,3496,0,0,0.0,0.0,1697.8
76,CIPLA,CIPLAEQN,EQ,,1496.3,0.0,0.0,1496.3,1154,1726730,838720678217.56,1673.0,1335.0,1496.3,"[{'price': 1495.6, 'buyQty': 1, 'sellQty': 0}, {'price': 1495.8, 'buyQty': 47, 'sellQty': 0}, {'price': 1496, 'buyQty': 10, 'sellQty': 0}, {'price': 1496.1, 'buyQty': 2, 'sellQty': 0}, {'price': 1496.3, 'buyQty': 464, 'sellQty': 0, 'iep': True}, {'price': 1498.2, 'buyQty': 0, 'sellQty': 7}, {'price': 1498.3, 'buyQty': 0, 'sellQty': 400}, {'price': 1499.2, 'buyQty': 0, 'sellQty': 400}, {'price': 1499.9, 'buyQty': 0, 'sellQty': 400}, {'price': 1500, 'buyQty': 0, 'sellQty': 604}]",0,0,1496.3,1154,1496.3,1154,26-Dec-2025 09:07:23,29257,7659,0,0,0.0,0.0,1496.3
77,CROMPTON,CROMPTONEQN,EQ,,257.4,0.0,0.0,257.4,5650,1454310,164875186100.32,401.95,248.0,257.4,"[{'price': 257, 'buyQty': 4165, 'sellQty': 0}, {'price': 257.2, 'buyQty': 3, 'sellQty': 0}, {'price': 257.25, 'buyQty': 66, 'sellQty': 0}, {'price': 257.3, 'buyQty': 1000, 'sellQty': 0}, {'price': 257.4, 'buyQty': 1110, 'sellQty': 0, 'iep': True}, {'price': 257.8, 'buyQty': 0, 'sellQty': 7}, {'price': 257.9, 'buyQty': 0, 'sellQty': 184}, {'price': 258, 'buyQty': 0, 'sellQty': 50}, {'price': 258.3, 'buyQty': 0, 'sellQty': 8}, {'price': 258.35, 'buyQty': 0, 'sellQty': 82}]",0,0,257.4,5650,257.4,5650,26-Dec-2025 09:07:22,65934,51857,0,0,0.0,0.0,257.4
78,DELHIVERY,DELHIVERYEQN,EQ,,406.1,0.0,0.0,406.1,2369,962050,217393098270.92,490.0,236.53,406.1,"[{'price': 405, 'buyQty': 726, 'sellQty': 0}, {'price': 405.05, 'buyQty': 4, 'sellQty': 0}, {'price': 405.5, 'buyQty': 1, 'sellQty': 0}, {'price': 406, 'buyQty': 501, 'sellQty': 0}, {'price': 406.1, 'buyQty': 637, 'sellQty': 0, 'iep': True}, {'price': 406.9, 'buyQty': 0, 'sellQty': 55}, {'price': 406.95, 'buyQty': 0, 'sellQty': 64}, {'price': 407, 'buyQty': 0, 'sellQty': 14}, {'price': 407.5, 'buyQty': 0, 'sellQty': 1}, {'price': 407.7, 'buyQty': 0, 'sellQty': 200}]",0,0,406.1,2369,406.1,2369,26-Dec-2025 09:07:22,35199,11796,0,0,0.0,0.0,406.1
79,GODREJPROP,GODREJPROPEQN,EQ,,2006.0,-0.1,0.0,2006.1,548,1099288,300388567270.01,2899.95,1900.0,2006.0,"[{'price': 2002.2, 'buyQty': 1, 'sellQty': 0}, {'price': 2002.8, 'buyQty': 1, 'sellQty': 0}, {'price': 2003, 'buyQty': 2, 'sellQty': 0}, {'price': 2005, 'buyQty': 107, 'sellQty': 0}, {'price': 2006, 'buyQty': 23, 'sellQty': 0, 'iep': True}, {'price': 2007, 'buyQty': 0, 'sellQty': 75}, {'price': 2010, 'buyQty': 0, 'sellQty': 30}, {'price': 2010.1, 'buyQty': 0, 'sellQty': 20}, {'price': 2014.4, 'buyQty': 0, 'sellQty': 20}, {'price': 2016.1, 'buyQty': 0, 'sellQty': 10}]",0,0,2006.0,548,2006.0,548,26-Dec-2025 09:07:22,6668,7740,0,0,-0.1,0.0,2006.1
80,HDFCAMC,HDFCAMCEQN,EQ,,2656.0,-0.1,0.0,2656.1,1276,3389056,539438753627.13,2967.25,1781.53,2656.0,"[{'price': 2641.5, 'buyQty': 8, 'sellQty': 0}, {'price': 2642, 'buyQty': 1, 'sellQty': 0}, {'price': 2644, 'buyQty': 1, 'sellQty': 0}, {'price': 2645, 'buyQty': 158, 'sellQty': 0}, {'price': 2650, 'buyQty': 121, 'sellQty': 0}, {'price': 2656, 'buyQty': 0, 'sellQty': 3677, 'iep': True}, {'price': 2656.1, 'buyQty': 0, 'sellQty': 7}, {'price': 2659, 'buyQty': 0, 'sellQty': 4}, {'price': 2660, 'buyQty': 0, 'sellQty': 10}, {'price': 2660.1, 'buyQty': 0, 'sellQty': 10}]",0,0,2656.0,1276,2656.0,1276,26-Dec-2025 09:07:10,10157,5187,0,0,-0.1,0.0,2656.1
81,HEROMOTOCO,HEROMOTOCOEQN,EQ,,5698.5,0.0,0.0,5698.5,535,3048697,738154713750.3,6388.5,3344.0,5698.5,"[{'price': 5694.5, 'buyQty': 1, 'sellQty': 0}, {'price': 5695, 'buyQty': 3, 'sellQty': 0}, {'price': 5696, 'buyQty': 1, 'sellQty': 0}, {'price': 5698, 'buyQty': 9, 'sellQty': 0}, {'price': 5698.5, 'buyQty': 55, 'sellQty': 0, 'iep': True}, {'price': 5699, 'buyQty': 0, 'sellQty': 75}, {'price': 5700, 'buyQty': 0, 'sellQty': 4}, {'price': 5700.5, 'buyQty': 0, 'sellQty': 5}, {'price': 5702, 'buyQty': 0, 'sellQty': 25}, {'price': 5705, 'buyQty': 0, 'sellQty': 5}]",0,0,5698.5,535,5698.5,535,26-Dec-2025 09:07:10,4402,1886,0,0,0.0,0.0,5698.5
82,HFCL,HFCLEQN,EQ,,64.24,0.0,0.0,64.24,105289,6763765,63264514461.64,116.75,60.72,64.24,"[{'price': 64.15, 'buyQty': 200, 'sellQty': 0}, {'price': 64.18, 'buyQty': 8, 'sellQty': 0}, {'price': 64.2, 'buyQty': 129, 'sellQty': 0}, {'price': 64.22, 'buyQty': 215, 'sellQty': 0}, {'price': 64.24, 'buyQty': 38877, 'sellQty': 0, 'iep': True}, {'price': 64.25, 'buyQty': 0, 'sellQty': 1298}, {'price': 64.28, 'buyQty': 0, 'sellQty': 125}, {'price': 64.3, 'buyQty': 0, 'sellQty': 1500}, {'price': 64.38, 'buyQty': 0, 'sellQty': 125}, {'price': 64.39, 'buyQty': 0, 'sellQty': 347}]",0,0,64.24,105289,64.24,105289,26-Dec-2025 09:07:10,586337,306853,0,0,0.0,0.0,64.24
83,HINDPETRO,HINDPETROEQN,EQ,,470.7,0.0,0.0,470.7,4322,2034365,449449078367.98,494.45,287.55,470.7,"[{'price': 469.25, 'buyQty': 2, 'sellQty': 0}, {'price': 469.3, 'buyQty': 50, 'sellQty': 0}, {'price': 469.5, 'buyQty': 2, 'sellQty': 0}, {'price': 470, 'buyQty': 23, 'sellQty': 0}, {'price': 470.5, 'buyQty': 7, 'sellQty': 0}, {'price': 470.7, 'buyQty': 0, 'sellQty': 1014, 'iep': True}, {'price': 470.8, 'buyQty': 0, 'sellQty': 47}, {'price': 470.85, 'buyQty': 0, 'sellQty': 1000}, {'price': 471, 'buyQty': 0, 'sellQty': 2}, {'price': 471.6, 'buyQty': 0, 'sellQty': 400}]",0,0,470.7,4322,470.7,4322,26-Dec-2025 09:07:09,70023,13839,0,0,0.0,0.0,470.7
84,HINDUNILVR,HINDUNILVREQN,EQ,,2282.3,0.1,0.0,2282.2,1599,3649397,2020491166087.46,2750.0,2136.0,2282.3,"[{'price': 2281.1, 'buyQty': 1, 'sellQty': 0}, {'price': 2281.9, 'buyQty': 2, 'sellQty': 0}, {'price': 2282, 'buyQty': 48, 'sellQty': 0}, {'price': 2282.2, 'buyQty': 466, 'sellQty': 0}, {'price': 2282.3, 'buyQty': 377, 'sellQty': 0, 'iep': True}, {'price': 2283, 'buyQty': 0, 'sellQty': 33}, {'price': 2286, 'buyQty': 0, 'sellQty': 23}, {'price': 2287, 'buyQty': 0, 'sellQty': 20}, {'price': 2288, 'buyQty': 0, 'sellQty': 20}, {'price': 2288.7, 'buyQty': 0, 'sellQty': 300}]",0,0,2282.3,1599,2282.3,1599,26-Dec-2025 09:07:22,15284,12661,0,0,0.1,0.0,2282.2
85,ICICIGI,ICICIGIEQN,EQ,,1959.3,0.0,0.0,1959.3,188,368348,472286721339.04,2068.7,1613.7,1959.3,"[{'price': 1943, 'buyQty': 3, 'sellQty': 0}, {'price': 1944, 'buyQty': 2, 'sellQty': 0}, {'price': 1945, 'buyQty': 1, 'sellQty': 0}, {'price': 1952, 'buyQty': 10, 'sellQty': 0}, {'price': 1957, 'buyQty': 3, 'sellQty': 0}, {'price': 1959.3, 'buyQty': 0, 'sellQty': 121, 'iep': True}, {'price': 1962, 'buyQty': 0, 'sellQty': 3}, {'price': 1963.2, 'buyQty': 0, 'sellQty': 11}, {'price': 1965, 'buyQty': 0, 'sellQty': 12}, {'price': 1967.4, 'buyQty': 0, 'sellQty': 11}]",0,0,1959.3,188,1959.3,188,26-Dec-2025 09:07:12,4764,1209,0,0,0.0,0.0,1959.3
86,INDHOTEL,INDHOTELEQN,EQ,,740.1,0.0,0.0,740.1,1411,1044281,647727352547.13,894.9,672.6,740.1,"[{'price': 738.05, 'buyQty': 10, 'sellQty': 0}, {'price': 738.75, 'buyQty': 5, 'sellQty': 0}, {'price': 739.5, 'buyQty': 100, 'sellQty': 0}, {'price': 739.65, 'buyQty': 10, 'sellQty': 0}, {'price': 740, 'buyQty': 14, 'sellQty': 0}, {'price': 740.1, 'buyQty': 0, 'sellQty': 1506, 'iep': True}, {'price': 740.9, 'buyQty': 0, 'sellQty': 55}, {'price': 742, 'buyQty': 0, 'sellQty': 10}, {'price': 742.1, 'buyQty': 0, 'sellQty': 20}, {'price': 742.5, 'buyQty': 0, 'sellQty': 55}]",0,0,740.1,1411,740.1,1411,26-Dec-2025 09:07:23,54300,9087,0,0,0.0,0.0,740.1
87,INDIANB,INDIANBEQN,EQ,,777.2,0.0,0.0,777.2,598,464765,272989365403.98,894.85,473.9,777.2,"[{'price': 775, 'buyQty': 186, 'sellQty': 0}, {'price': 775.1, 'buyQty': 60, 'sellQty': 0}, {'price': 776, 'buyQty': 101, 'sellQty': 0}, {'price': 776.75, 'buyQty': 25, 'sellQty': 0}, {'price': 777, 'buyQty': 25, 'sellQty': 0}, {'price': 777.2, 'buyQty': 0, 'sellQty': 491, 'iep': True}, {'price': 777.8, 'buyQty': 0, 'sellQty': 37}, {'price': 777.9, 'buyQty': 0, 'sellQty': 15}, {'price': 777.95, 'buyQty': 0, 'sellQty': 16}, {'price': 778.2, 'buyQty': 0, 'sellQty': 1}]",0,0,777.2,598,777.2,598,26-Dec-2025 09:07:22,47268,7438,0,0,0.0,0.0,777.2
88,INDIGO,INDIGOEQN,EQ,,5081.5,0.0,0.0,5081.5,3987,20259940,1106110745844.88,6232.5,3945.0,5081.5,"[{'price': 5077.5, 'buyQty': 181, 'sellQty': 0}, {'price': 5078, 'buyQty': 13, 'sellQty': 0}, {'price': 5080, 'buyQty': 61, 'sellQty': 0}, {'price': 5081, 'buyQty': 90, 'sellQty': 0}, {'price': 5081.5, 'buyQty': 168, 'sellQty': 0, 'iep': True}, {'price': 5082, 'buyQty': 0, 'sellQty': 205}, {'price': 5084, 'buyQty': 0, 'sellQty': 20}, {'price': 5085, 'buyQty': 0, 'sellQty': 134}, {'price': 5087, 'buyQty': 0, 'sellQty': 1}, {'price': 5088, 'buyQty': 0, 'sellQty': 30}]",0,0,5081.5,3987,5081.5,3987,26-Dec-2025 09:07:10,12063,15711,0,0,0.0,0.0,5081.5
89,INDUSTOWER,INDUSTOWEREQN,EQ,,423.9,0.0,0.0,423.9,9510,4031289,559505444837.38,430.0,312.55,423.9,"[{'price': 423.35, 'buyQty': 13, 'sellQty': 0}, {'price': 423.5, 'buyQty': 1, 'sellQty': 0}, {'price': 423.55, 'buyQty': 100, 'sellQty': 0}, {'price': 423.6, 'buyQty': 1, 'sellQty': 0}, {'price': 423.8, 'buyQty': 12, 'sellQty': 0}, {'price': 423.9, 'buyQty': 0, 'sellQty': 5189, 'iep': True}, {'price': 424, 'buyQty': 0, 'sellQty': 27}, {'price': 424.35, 'buyQty': 0, 'sellQty': 96}, {'price': 424.5, 'buyQty': 0, 'sellQty': 97}, {'price': 424.8, 'buyQty': 0, 'sellQty': 500}]",0,0,423.9,9510,423.9,9510,26-Dec-2025 09:07:22,221074,41070,0,0,0.0,0.0,423.9
90,INFY,INFYEQN,EQ,,1663.4,0.0,0.0,1663.4,11051,18382233,5845112464841.62,1982.8,1307.0,1663.4,"[{'price': 1661.4, 'buyQty': 3, 'sellQty': 0}, {'price': 1662, 'buyQty': 23, 'sellQty': 0}, {'price': 1662.4, 'buyQty': 36, 'sellQty': 0}, {'price': 1662.5, 'buyQty': 132, 'sellQty': 0}, {'price': 1663, 'buyQty': 162, 'sellQty': 0}, {'price': 1663.4, 'buyQty': 0, 'sellQty': 131, 'iep': True}, {'price': 1663.5, 'buyQty': 0, 'sellQty': 59}, {'price': 1664, 'buyQty': 0, 'sellQty': 64}, {'price': 1665, 'buyQty': 0, 'sellQty': 228}, {'price': 1665.9, 'buyQty': 0, 'sellQty': 32}]",0,0,1663.4,11051,1663.4,11051,26-Dec-2025 09:07:10,76185,25872,0,0,0.0,0.0,1663.4
91,INOXWIND,INOXWINDEQN,EQ,,126.75,0.0,0.0,126.75,19343,2451725,121837806498.08,199.01,118.28,126.75,"[{'price': 126.6, 'buyQty': 13000, 'sellQty': 0}, {'price': 126.66, 'buyQty': 55, 'sellQty': 0}, {'price': 126.7, 'buyQty': 1050, 'sellQty': 0}, {'price': 126.74, 'buyQty': 5, 'sellQty': 0}, {'price': 126.75, 'buyQty': 4633, 'sellQty': 0, 'iep': True}, {'price': 126.77, 'buyQty': 0, 'sellQty': 176}, {'price': 126.8, 'buyQty': 0, 'sellQty': 1}, {'price': 126.88, 'buyQty': 0, 'sellQty': 60}, {'price': 126.9, 'buyQty': 0, 'sellQty': 20}, {'price': 126.94, 'buyQty': 0, 'sellQty': 25}]",0,0,126.75,19343,126.75,19343,26-Dec-2025 09:07:22,163069,99703,0,0,0.0,0.0,126.75
