,Symbol,metadata.identifier,metadata.series,metadata.purpose,metadata.lastPrice,metadata.change,metadata.pChange,metadata.previousClose,metadata.finalQuantity,metadata.totalTurnover,metadata.marketCap,metadata.yearHigh,metadata.yearLow,metadata.iep,detail.preOpenMarket.preopen,detail.preOpenMarket.ato.totalBuyQuantity,detail.preOpenMarket.ato.totalSellQuantity,detail.preOpenMarket.IEP,detail.preOpenMarket.totalTradedVolume,detail.preOpenMarket.finalPrice,detail.preOpenMarket.finalQuantity,detail.preOpenMarket.lastUpdateTime,detail.preOpenMarket.totalSellQuantity,detail.preOpenMarket.totalBuyQuantity,detail.preOpenMarket.atoBuyQty,detail.preOpenMarket.atoSellQty,detail.preOpenMarket.Change,%chng,detail.preOpenMarket.prevClose
61,HEROMOTOCO,HEROMOTOCOEQN,EQ,,5570.0,4.0,0.07,5566.0,1046,5826220,721519694333.09,6388.5,3344.0,5570.0,"[{'price': 5565, 'buyQty': 11, 'sellQty': 0}, {'price': 5566, 'buyQty': 86, 'sellQty': 0}, {'price': 5567, 'buyQty': 3, 'sellQty': 0}, {'price': 5568, 'buyQty': 1, 'sellQty': 0}, {'price': 5570, 'buyQty': 420, 'sellQty': 0, 'iep': True}, {'price': 5570.5, 'buyQty': 0, 'sellQty': 1}, {'price': 5575, 'buyQty': 0, 'sellQty': 39}, {'price': 5580, 'buyQty': 0, 'sellQty': 3}, {'price': 5580.5, 'buyQty': 0, 'sellQty': 1}, {'price': 5585, 'buyQty': 0, 'sellQty': 6}]",0,0,5570.0,1046,5570.0,1046,30-Dec-2025 09:07:45,3522,3847,0,0,4.0,0.07,5566.0
62,NMDC,NMDCEQN,EQ,,80.9,0.06,0.07,80.84,57396,4643336,279182003513.13,84.15,59.53,80.9,"[{'price': 80.8, 'buyQty': 464, 'sellQty': 0}, {'price': 80.81, 'buyQty': 20, 'sellQty': 0}, {'price': 80.84, 'buyQty': 2159, 'sellQty': 0}, {'price': 80.85, 'buyQty': 300, 'sellQty': 0}, {'price': 80.86, 'buyQty': 1, 'sellQty': 0}, {'price': 80.9, 'buyQty': 0, 'sellQty': 2744, 'iep': True}, {'price': 80.99, 'buyQty': 0, 'sellQty': 2200}, {'price': 81, 'buyQty': 0, 'sellQty': 4805}, {'price': 81.05, 'buyQty': 0, 'sellQty': 1095}, {'price': 81.09, 'buyQty': 0, 'sellQty': 500}]",0,0,80.9,57396,80.9,57396,30-Dec-2025 09:07:47,979209,298039,0,0,0.06,0.07,80.84
63,BRITANNIA,BRITANNIAEQN,EQ,,6045.0,3.5,0.06,6041.5,54,326430,710301643751.74,6336.0,4506.0,6045.0,"[{'price': 6028, 'buyQty': 2, 'sellQty': 0}, {'price': 6040, 'buyQty': 8, 'sellQty': 0}, {'price': 6041, 'buyQty': 3, 'sellQty': 0}, {'price': 6041.5, 'buyQty': 12, 'sellQty': 0}, {'price': 6045, 'buyQty': 1, 'sellQty': 0, 'iep': True}, {'price': 6059, 'buyQty': 0, 'sellQty': 25}, {'price': 6064, 'buyQty': 0, 'sellQty': 5}, {'price': 6069, 'buyQty': 0, 'sellQty': 7}, {'price': 6071.5, 'buyQty': 0, 'sellQty': 1}, {'price': 6073, 'buyQty': 0, 'sellQty': 8}]",0,0,6045.0,54,6045.0,54,30-Dec-2025 09:07:57,3073,886,0,0,3.5,0.06,6041.5
64,CONCOR,CONCOREQN,EQ,,520.25,0.3,0.06,519.95,3172,1650233,178768266164.32,652.04,481.0,520.25,"[{'price': 519.7, 'buyQty': 500, 'sellQty': 0}, {'price': 519.8, 'buyQty': 15, 'sellQty': 0}, {'price': 519.9, 'buyQty': 5, 'sellQty': 0}, {'price': 519.95, 'buyQty': 1523, 'sellQty': 0}, {'price': 520, 'buyQty': 400, 'sellQty': 0}, {'price': 520.25, 'buyQty': 0, 'sellQty': 6, 'iep': True}, {'price': 521, 'buyQty': 0, 'sellQty': 1}, {'price': 521.9, 'buyQty': 0, 'sellQty': 60}, {'price': 522, 'buyQty': 0, 'sellQty': 265}, {'price': 522.1, 'buyQty': 0, 'sellQty': 20}]",0,0,520.25,3172,520.25,3172,30-Dec-2025 09:07:57,64141,25873,0,0,0.3,0.06,519.95
65,ONGC,ONGCEQN,EQ,,234.95,0.13,0.06,234.82,13923,3271208,910273537526.23,273.5,205.0,234.95,"[{'price': 234.7, 'buyQty': 22, 'sellQty': 0}, {'price': 234.8, 'buyQty': 140, 'sellQty': 0}, {'price': 234.81, 'buyQty': 11, 'sellQty': 0}, {'price': 234.82, 'buyQty': 3801, 'sellQty': 0}, {'price': 234.85, 'buyQty': 5, 'sellQty': 0}, {'price': 234.95, 'buyQty': 0, 'sellQty': 2866, 'iep': True}, {'price': 234.99, 'buyQty': 0, 'sellQty': 15}, {'price': 235, 'buyQty': 0, 'sellQty': 83}, {'price': 235.6, 'buyQty': 0, 'sellQty': 300}, {'price': 235.9, 'buyQty': 0, 'sellQty': 100}]",0,0,234.95,13923,234.95,13923,30-Dec-2025 09:07:47,223558,83810,0,0,0.13,0.06,234.82
66,PRESTIGE,PRESTIGEEQN,EQ,,1591.9,0.9,0.06,1591.0,285,453691,267298396786.02,1814.0,1048.05,1591.9,"[{'price': 1588, 'buyQty': 52, 'sellQty': 0}, {'price': 1588.9, 'buyQty': 51, 'sellQty': 0}, {'price': 1589, 'buyQty': 2, 'sellQty': 0}, {'price': 1590, 'buyQty': 46, 'sellQty': 0}, {'price': 1591, 'buyQty': 160, 'sellQty': 0}, {'price': 1591.9, 'buyQty': 0, 'sellQty': 63, 'iep': True}, {'price': 1592, 'buyQty': 0, 'sellQty': 40}, {'price': 1594, 'buyQty': 0, 'sellQty': 500}, {'price': 1594.8, 'buyQty': 0, 'sellQty': 6}, {'price': 1594.9, 'buyQty': 0, 'sellQty': 144}]",0,0,1591.9,285,1591.9,285,30-Dec-2025 09:07:47,18455,3546,0,0,0.9,0.06,1591.0
67,SIEMENS,SIEMENSEQN,EQ,,3056.1,1.8,0.06,3054.3,138,421741,269601205302.14,6740.0,2450.0,3056.1,"[{'price': 3054, 'buyQty': 50, 'sellQty': 0}, {'price': 3054.3, 'buyQty': 157, 'sellQty': 0}, {'price': 3055, 'buyQty': 55, 'sellQty': 0}, {'price': 3055.4, 'buyQty': 2, 'sellQty': 0}, {'price': 3056.1, 'buyQty': 32, 'sellQty': 0, 'iep': True}, {'price': 3059, 'buyQty': 0, 'sellQty': 1}, {'price': 3060, 'buyQty': 0, 'sellQty': 1}, {'price': 3063, 'buyQty': 0, 'sellQty': 3}, {'price': 3065, 'buyQty': 0, 'sellQty': 120}, {'price': 3066, 'buyQty': 0, 'sellQty': 1}]",0,0,3056.1,138,3056.1,138,30-Dec-2025 09:07:58,9672,2396,0,0,1.8,0.06,3054.3
68,VBL,VBLEQN,EQ,,483.0,0.3,0.06,482.7,3076,1485708,651889977721.09,663.6,419.55,483.0,"[{'price': 482.05, 'buyQty': 60, 'sellQty': 0}, {'price': 482.1, 'buyQty': 1000, 'sellQty': 0}, {'price': 482.2, 'buyQty': 100, 'sellQty': 0}, {'price': 482.5, 'buyQty': 205, 'sellQty': 0}, {'price': 482.7, 'buyQty': 489, 'sellQty': 0}, {'price': 483, 'buyQty': 0, 'sellQty': 790, 'iep': True}, {'price': 483.9, 'buyQty': 0, 'sellQty': 547}, {'price': 484, 'buyQty': 0, 'sellQty': 200}, {'price': 484.6, 'buyQty': 0, 'sellQty': 75}, {'price': 484.7, 'buyQty': 0, 'sellQty': 86}]",0,0,483.0,3076,483.0,3076,30-Dec-2025 09:07:57,169239,59255,0,0,0.3,0.06,482.7
69,BPCL,BPCLEQN,EQ,,371.8,0.2,0.05,371.6,26722,9935239,717120253461.0,381.55,234.01,371.8,"[{'price': 371.6, 'buyQty': 2962, 'sellQty': 0}, {'price': 371.65, 'buyQty': 206, 'sellQty': 0}, {'price': 371.7, 'buyQty': 149, 'sellQty': 0}, {'price': 371.75, 'buyQty': 5, 'sellQty': 0}, {'price': 371.8, 'buyQty': 902, 'sellQty': 0, 'iep': True}, {'price': 371.95, 'buyQty': 0, 'sellQty': 29}, {'price': 372, 'buyQty': 0, 'sellQty': 2065}, {'price': 372.1, 'buyQty': 0, 'sellQty': 2}, {'price': 372.25, 'buyQty': 0, 'sellQty': 3}, {'price': 372.3, 'buyQty': 0, 'sellQty': 1}]",0,0,371.8,26722,371.8,26722,30-Dec-2025 09:07:44,167563,51339,0,0,0.2,0.05,371.6
70,KOTAKBANK,KOTAKBANKEQN,EQ,,2159.7,1.1,0.05,2158.6,700,1511790,3164264028731.3,2301.9,1723.75,2159.7,"[{'price': 2157.2, 'buyQty': 7, 'sellQty': 0}, {'price': 2157.6, 'buyQty': 10, 'sellQty': 0}, {'price': 2158, 'buyQty': 1, 'sellQty': 0}, {'price': 2158.6, 'buyQty': 45, 'sellQty': 0}, {'price': 2159, 'buyQty': 22, 'sellQty': 0}, {'price': 2159.7, 'buyQty': 0, 'sellQty': 1388, 'iep': True}, {'price': 2160, 'buyQty': 0, 'sellQty': 15}, {'price': 2161, 'buyQty': 0, 'sellQty': 3}, {'price': 2163, 'buyQty': 0, 'sellQty': 25}, {'price': 2164.2, 'buyQty': 0, 'sellQty': 1}]",0,0,2159.7,700,2159.7,700,30-Dec-2025 09:07:44,19428,9454,0,0,1.1,0.05,2158.6
71,TATAELXSI,TATAELXSIEQN,EQ,,5318.0,2.5,0.05,5315.5,165,877470,183954434835.59,6965.7,4700.0,5318.0,"[{'price': 5301, 'buyQty': 91, 'sellQty': 0}, {'price': 5301.5, 'buyQty': 20, 'sellQty': 0}, {'price': 5315, 'buyQty': 1, 'sellQty': 0}, {'price': 5315.5, 'buyQty': 43, 'sellQty': 0}, {'price': 5318, 'buyQty': 49, 'sellQty': 0, 'iep': True}, {'price': 5320, 'buyQty': 0, 'sellQty': 32}, {'price': 5342, 'buyQty': 0, 'sellQty': 1}, {'price': 5345, 'buyQty': 0, 'sellQty': 50}, {'price': 5347, 'buyQty': 0, 'sellQty': 2}, {'price': 5349, 'buyQty': 0, 'sellQty': 2}]",0,0,5318.0,165,5318.0,165,30-Dec-2025 09:07:46,6375,1622,0,0,2.5,0.05,5315.5
72,JSWSTEEL,JSWSTEELEQN,EQ,,1093.0,0.4,0.04,1092.6,1864,2037352,1020570859242.15,1223.9,880.0,1093.0,"[{'price': 1090.5, 'buyQty': 1, 'sellQty': 0}, {'price': 1091.1, 'buyQty': 10, 'sellQty': 0}, {'price': 1092, 'buyQty': 155, 'sellQty': 0}, {'price': 1092.5, 'buyQty': 490, 'sellQty': 0}, {'price': 1092.6, 'buyQty': 834, 'sellQty': 0}, {'price': 1093, 'buyQty': 0, 'sellQty': 90, 'iep': True}, {'price': 1095, 'buyQty': 0, 'sellQty': 10}, {'price': 1095.5, 'buyQty': 0, 'sellQty': 10}, {'price': 1097.4, 'buyQty': 0, 'sellQty': 306}, {'price': 1098.4, 'buyQty': 0, 'sellQty': 22}]",0,0,1093.0,1864,1093.0,1864,30-Dec-2025 09:07:45,34623,6539,0,0,0.4,0.04,1092.6
73,MARICO,MARICOEQN,EQ,,753.4,0.3,0.04,753.1,1285,968119,397472382418.77,765.3,577.85,753.4,"[{'price': 751.3, 'buyQty': 53, 'sellQty': 0}, {'price': 752, 'buyQty': 70, 'sellQty': 0}, {'price': 753, 'buyQty': 183, 'sellQty': 0}, {'price': 753.1, 'buyQty': 1360, 'sellQty': 0}, {'price': 753.3, 'buyQty': 1, 'sellQty': 0}, {'price': 753.4, 'buyQty': 0, 'sellQty': 1055, 'iep': True}, {'price': 753.6, 'buyQty': 0, 'sellQty': 13}, {'price': 754.8, 'buyQty': 0, 'sellQty': 200}, {'price': 754.95, 'buyQty': 0, 'sellQty': 1}, {'price': 755, 'buyQty': 0, 'sellQty': 38}]",0,0,753.4,1285,753.4,1285,30-Dec-2025 09:07:48,22985,5780,0,0,0.3,0.04,753.1
74,SWIGGY,SWIGGYEQN,EQ,,395.0,0.15,0.04,394.85,9618,3799110,371211818403.5,568.0,297.0,395.0,"[{'price': 394, 'buyQty': 36, 'sellQty': 0}, {'price': 394.1, 'buyQty': 200, 'sellQty': 0}, {'price': 394.85, 'buyQty': 289, 'sellQty': 0}, {'price': 394.95, 'buyQty': 27, 'sellQty': 0}, {'price': 395, 'buyQty': 1930, 'sellQty': 0, 'iep': True}, {'price': 395.75, 'buyQty': 0, 'sellQty': 25}, {'price': 395.8, 'buyQty': 0, 'sellQty': 83}, {'price': 396, 'buyQty': 0, 'sellQty': 1010}, {'price': 396.45, 'buyQty': 0, 'sellQty': 83}, {'price': 396.5, 'buyQty': 0, 'sellQty': 450}]",0,0,395.0,9618,395.0,9618,30-Dec-2025 09:07:57,325419,76526,0,0,0.15,0.04,394.85
75,KALYANKJIL,KALYANKJILEQN,EQ,,486.45,0.15,0.03,486.3,2182,1061433,186451731576.03,795.4,399.4,486.45,"[{'price': 485, 'buyQty': 40, 'sellQty': 0}, {'price': 485.15, 'buyQty': 5, 'sellQty': 0}, {'price': 486, 'buyQty': 130, 'sellQty': 0}, {'price': 486.05, 'buyQty': 58, 'sellQty': 0}, {'price': 486.3, 'buyQty': 5295, 'sellQty': 0}, {'price': 486.45, 'buyQty': 0, 'sellQty': 84, 'iep': True}, {'price': 486.55, 'buyQty': 0, 'sellQty': 25}, {'price': 487, 'buyQty': 0, 'sellQty': 500}, {'price': 488, 'buyQty': 0, 'sellQty': 100}, {'price': 489.2, 'buyQty': 0, 'sellQty': 1050}]",0,0,486.45,2182,486.45,2182,30-Dec-2025 09:07:47,56968,16654,0,0,0.15,0.03,486.3
76,DABUR,DABUREQN,EQ,,489.4,0.1,0.02,489.3,1514,740951,287472125695.98,577.0,433.3,489.4,"[{'price': 489.05, 'buyQty': 500, 'sellQty': 0}, {'price': 489.25, 'buyQty': 10, 'sellQty': 0}, {'price': 489.3, 'buyQty': 219, 'sellQty': 0}, {'price': 489.35, 'buyQty': 10, 'sellQty': 0}, {'price': 489.4, 'buyQty': 1129, 'sellQty': 0, 'iep': True}, {'price': 489.9, 'buyQty': 0, 'sellQty': 100}, {'price': 490, 'buyQty': 0, 'sellQty': 78}, {'price': 491, 'buyQty': 0, 'sellQty': 5}, {'price': 491.3, 'buyQty': 0, 'sellQty': 50}, {'price': 491.7, 'buyQty': 0, 'sellQty': 253}]",0,0,489.4,1514,489.4,1514,30-Dec-2025 09:07:44,31226,23531,0,0,0.1,0.02,489.3
77,TVSMOTOR,TVSMOTOREQN,EQ,,3575.0,0.8,0.02,3574.2,314,1122550,4189339339946.08,3734.9,2171.4,3575.0,"[{'price': 3574, 'buyQty': 20, 'sellQty': 0}, {'price': 3574.1, 'buyQty': 10, 'sellQty': 0}, {'price': 3574.2, 'buyQty': 54, 'sellQty': 0}, {'price': 3574.5, 'buyQty': 6, 'sellQty': 0}, {'price': 3575, 'buyQty': 3, 'sellQty': 0, 'iep': True}, {'price': 3579, 'buyQty': 0, 'sellQty': 50}, {'price': 3580, 'buyQty': 0, 'sellQty': 1}, {'price': 3590, 'buyQty': 0, 'sellQty': 1}, {'price': 3595, 'buyQty': 0, 'sellQty': 3}, {'price': 3596.5, 'buyQty': 0, 'sellQty': 6}]",0,0,3575.0,314,3575.0,314,30-Dec-2025 09:07:45,4121,1315,0,0,0.8,0.02,3574.2
78,ADANIGREEN,ADANIGREENEQN,EQ,,1002.0,0.1,0.01,1001.9,1576,1579152,310527773597.84,1177.55,758.0,1002.0,"[{'price': 1000.1, 'buyQty': 20, 'sellQty': 0}, {'price': 1000.2, 'buyQty': 1, 'sellQty': 0}, {'price': 1001, 'buyQty': 47, 'sellQty': 0}, {'price': 1001.9, 'buyQty': 248, 'sellQty': 0}, {'price': 1002, 'buyQty': 251, 'sellQty': 0, 'iep': True}, {'price': 1002.5, 'buyQty': 0, 'sellQty': 170}, {'price': 1004.6, 'buyQty': 0, 'sellQty': 8}, {'price': 1004.7, 'buyQty': 0, 'sellQty': 500}, {'price': 1005, 'buyQty': 0, 'sellQty': 126}, {'price': 1006.2, 'buyQty': 0, 'sellQty': 8}]",0,0,1002.0,1576,1002.0,1576,30-Dec-2025 09:07:57,31729,17108,0,0,0.1,0.01,1001.9
79,IOC,IOCEQN,EQ,,162.0,0.02,0.01,161.98,29804,4828248,603991745526.33,174.5,110.72,162.0,"[{'price': 161.92, 'buyQty': 117, 'sellQty': 0}, {'price': 161.95, 'buyQty': 15, 'sellQty': 0}, {'price': 161.96, 'buyQty': 2, 'sellQty': 0}, {'price': 161.98, 'buyQty': 8853, 'sellQty': 0}, {'price': 161.99, 'buyQty': 1, 'sellQty': 0}, {'price': 162, 'buyQty': 0, 'sellQty': 1813, 'iep': True}, {'price': 162.04, 'buyQty': 0, 'sellQty': 2}, {'price': 162.08, 'buyQty': 0, 'sellQty': 70}, {'price': 162.09, 'buyQty': 0, 'sellQty': 2}, {'price': 162.1, 'buyQty': 0, 'sellQty': 5268}]",0,0,162.0,29804,162.0,29804,30-Dec-2025 09:07:57,505988,141460,0,0,0.02,0.01,161.98
80,LT,LTEQN,EQ,,4039.0,0.3,0.01,4038.7,1890,7633710,4730181595200.21,4140.0,2965.3,4039.0,"[{'price': 4036.2, 'buyQty': 4, 'sellQty': 0}, {'price': 4038, 'buyQty': 83, 'sellQty': 0}, {'price': 4038.1, 'buyQty': 11, 'sellQty': 0}, {'price': 4038.7, 'buyQty': 295, 'sellQty': 0}, {'price': 4039, 'buyQty': 2, 'sellQty': 0, 'iep': True}, {'price': 4040, 'buyQty': 0, 'sellQty': 117}, {'price': 4040.1, 'buyQty': 0, 'sellQty': 50}, {'price': 4041, 'buyQty': 0, 'sellQty': 1}, {'price': 4044, 'buyQty': 0, 'sellQty': 5}, {'price': 4044.2, 'buyQty': 0, 'sellQty': 3}]",0,0,4039.0,1890,4039.0,1890,30-Dec-2025 09:07:47,32711,64315,0,0,0.3,0.01,4038.7
81,NHPC,NHPCEQN,EQ,,76.8,0.01,0.01,76.79,15938,1224038,241699531012.27,92.34,71.0,76.8,"[{'price': 76.74, 'buyQty': 811, 'sellQty': 0}, {'price': 76.75, 'buyQty': 1000, 'sellQty': 0}, {'price': 76.77, 'buyQty': 10, 'sellQty': 0}, {'price': 76.79, 'buyQty': 4556, 'sellQty': 0}, {'price': 76.8, 'buyQty': 19636, 'sellQty': 0, 'iep': True}, {'price': 76.82, 'buyQty': 0, 'sellQty': 5}, {'price': 76.85, 'buyQty': 0, 'sellQty': 91}, {'price': 76.86, 'buyQty': 0, 'sellQty': 2}, {'price': 76.9, 'buyQty': 0, 'sellQty': 1047}, {'price': 76.99, 'buyQty': 0, 'sellQty': 700}]",0,0,76.8,15938,76.8,15938,30-Dec-2025 09:07:47,346127,141236,0,0,0.01,0.01,76.79
82,ABCAPITAL,ABCAPITALEQN,EQ,,346.75,0.0,0.0,346.75,2024,701822,264331635354.56,368.95,149.01,346.75,"[{'price': 345.6, 'buyQty': 1200, 'sellQty': 0}, {'price': 346, 'buyQty': 3, 'sellQty': 0}, {'price': 346.15, 'buyQty': 7, 'sellQty': 0}, {'price': 346.5, 'buyQty': 1200, 'sellQty': 0}, {'price': 346.75, 'buyQty': 1579, 'sellQty': 0, 'iep': True}, {'price': 346.9, 'buyQty': 0, 'sellQty': 5}, {'price': 347, 'buyQty': 0, 'sellQty': 5}, {'price': 347.7, 'buyQty': 0, 'sellQty': 1000}, {'price': 347.9, 'buyQty': 0, 'sellQty': 1100}, {'price': 348.1, 'buyQty': 0, 'sellQty': 2000}]",0,0,346.75,2024,346.75,2024,30-Dec-2025 09:07:45,127755,65726,0,0,0.0,0.0,346.75
83,BAJAJ-AUTO,BAJAJ-AUTOEQN,EQ,,9087.0,0.0,0.0,9087.0,159,1444833,1005420448605.29,9490.0,7089.35,9087.0,"[{'price': 9080, 'buyQty': 3, 'sellQty': 0}, {'price': 9082, 'buyQty': 1, 'sellQty': 0}, {'price': 9083, 'buyQty': 6, 'sellQty': 0}, {'price': 9086, 'buyQty': 2, 'sellQty': 0}, {'price': 9087, 'buyQty': 66, 'sellQty': 0, 'iep': True}, {'price': 9095, 'buyQty': 0, 'sellQty': 2}, {'price': 9096, 'buyQty': 0, 'sellQty': 20}, {'price': 9099, 'buyQty': 0, 'sellQty': 19}, {'price': 9100, 'buyQty': 0, 'sellQty': 1}, {'price': 9101, 'buyQty': 0, 'sellQty': 29}]",0,0,9087.0,159,9087.0,159,30-Dec-2025 09:07:57,5122,1049,0,0,0.0,0.0,9087.0
84,BAJAJFINSV,BAJAJFINSVEQN,EQ,,2012.0,-0.1,0.0,2012.1,289,581468,1145253281964.31,2195.0,1560.0,2012.0,"[{'price': 2007, 'buyQty': 13, 'sellQty': 0}, {'price': 2007.2, 'buyQty': 9, 'sellQty': 0}, {'price': 2007.3, 'buyQty': 13, 'sellQty': 0}, {'price': 2007.5, 'buyQty': 1, 'sellQty': 0}, {'price': 2011, 'buyQty': 1, 'sellQty': 0}, {'price': 2012, 'buyQty': 0, 'sellQty': 328, 'iep': True}, {'price': 2012.1, 'buyQty': 0, 'sellQty': 65}, {'price': 2018, 'buyQty': 0, 'sellQty': 131}, {'price': 2018.4, 'buyQty': 0, 'sellQty': 1}, {'price': 2020, 'buyQty': 0, 'sellQty': 25}]",0,0,2012.0,289,2012.0,289,30-Dec-2025 09:07:57,18356,3770,0,0,-0.1,0.0,2012.1
85,BANKINDIA,BANKINDIAEQN,EQ,,139.91,0.0,0.0,139.91,8825,1234705,169772796671.94,151.43,90.05,139.91,"[{'price': 139.55, 'buyQty': 308, 'sellQty': 0}, {'price': 139.6, 'buyQty': 200, 'sellQty': 0}, {'price': 139.7, 'buyQty': 500, 'sellQty': 0}, {'price': 139.72, 'buyQty': 1, 'sellQty': 0}, {'price': 139.91, 'buyQty': 1290, 'sellQty': 0, 'iep': True}, {'price': 140, 'buyQty': 0, 'sellQty': 25}, {'price': 140.1, 'buyQty': 0, 'sellQty': 400}, {'price': 140.2, 'buyQty': 0, 'sellQty': 400}, {'price': 140.25, 'buyQty': 0, 'sellQty': 20}, {'price': 140.3, 'buyQty': 0, 'sellQty': 400}]",0,0,139.91,8825,139.91,8825,30-Dec-2025 09:07:58,177342,38609,0,0,0.0,0.0,139.91
86,BOSCHLTD,BOSCHLTDEQN,EQ,,35630.0,0.0,0.0,35630.0,9,320670,308577732307.05,41945.0,25921.6,35630.0,"[{'price': 35510, 'buyQty': 1, 'sellQty': 0}, {'price': 35530, 'buyQty': 1, 'sellQty': 0}, {'price': 35580, 'buyQty': 10, 'sellQty': 0}, {'price': 35600, 'buyQty': 11, 'sellQty': 0}, {'price': 35630, 'buyQty': 1, 'sellQty': 0, 'iep': True}, {'price': 35680, 'buyQty': 0, 'sellQty': 3}, {'price': 35800, 'buyQty': 0, 'sellQty': 3}, {'price': 35850, 'buyQty': 0, 'sellQty': 1}, {'price': 35860, 'buyQty': 0, 'sellQty': 3}, {'price': 35865, 'buyQty': 0, 'sellQty': 2}]",0,0,35630.0,9,35630.0,9,30-Dec-2025 09:07:44,1054,148,0,0,0.0,0.0,35630.0
87,BSE,BSEEQN,EQ,,2628.3,0.0,0.0,2628.3,7626,20043415,1071986020561.08,3030.0,1227.33,2628.3,"[{'price': 2626, 'buyQty': 4, 'sellQty': 0}, {'price': 2626.3, 'buyQty': 200, 'sellQty': 0}, {'price': 2627, 'buyQty': 5, 'sellQty': 0}, {'price': 2628, 'buyQty': 347, 'sellQty': 0}, {'price': 2628.2, 'buyQty': 1, 'sellQty': 0}, {'price': 2628.3, 'buyQty': 0, 'sellQty': 96, 'iep': True}, {'price': 2628.4, 'buyQty': 0, 'sellQty': 91}, {'price': 2628.5, 'buyQty': 0, 'sellQty': 100}, {'price': 2629.7, 'buyQty': 0, 'sellQty': 50}, {'price': 2629.9, 'buyQty': 0, 'sellQty': 50}]",0,0,2628.3,7626,2628.3,7626,30-Dec-2025 09:07:44,67407,39182,0,0,0.0,0.0,2628.3
88,CIPLA,CIPLAEQN,EQ,,1494.0,0.0,0.0,1494.0,679,1014426,836869692971.71,1673.0,1335.0,1494.0,"[{'price': 1492.9, 'buyQty': 2, 'sellQty': 0}, {'price': 1493, 'buyQty': 20, 'sellQty': 0}, {'price': 1493.1, 'buyQty': 2, 'sellQty': 0}, {'price': 1493.2, 'buyQty': 1, 'sellQty': 0}, {'price': 1494, 'buyQty': 10505, 'sellQty': 0, 'iep': True}, {'price': 1499, 'buyQty': 0, 'sellQty': 1015}, {'price': 1500, 'buyQty': 0, 'sellQty': 223}, {'price': 1500.1, 'buyQty': 0, 'sellQty': 1}, {'price': 1500.5, 'buyQty': 0, 'sellQty': 56}, {'price': 1502.3, 'buyQty': 0, 'sellQty': 68}]",0,0,1494.0,679,1494.0,679,30-Dec-2025 09:07:57,24187,17885,0,0,0.0,0.0,1494.0
89,COLPAL,COLPALEQN,EQ,,2070.0,-0.1,0.0,2070.1,484,1001880,271847069042.06,2975.0,2051.0,2070.0,"[{'price': 2065.6, 'buyQty': 1, 'sellQty': 0}, {'price': 2066, 'buyQty': 32, 'sellQty': 0}, {'price': 2066.6, 'buyQty': 11, 'sellQty': 0}, {'price': 2068, 'buyQty': 4, 'sellQty': 0}, {'price': 2070, 'buyQty': 1112, 'sellQty': 0, 'iep': True}, {'price': 2070.1, 'buyQty': 0, 'sellQty': 8}, {'price': 2071.3, 'buyQty': 0, 'sellQty': 5}, {'price': 2075, 'buyQty': 0, 'sellQty': 1}, {'price': 2076, 'buyQty': 0, 'sellQty': 1}, {'price': 2077, 'buyQty': 0, 'sellQty': 1}]",0,0,2070.0,484,2070.0,484,30-Dec-2025 09:07:57,4491,7781,0,0,-0.1,0.0,2070.1
90,CUMMINSIND,CUMMINSINDEQN,EQ,,4402.0,-0.2,0.0,4402.2,654,2878908,592990299760.32,4615.0,2580.0,4402.0,"[{'price': 4385.9, 'buyQty': 62, 'sellQty': 0}, {'price': 4386, 'buyQty': 3, 'sellQty': 0}, {'price': 4390, 'buyQty': 1, 'sellQty': 0}, {'price': 4401, 'buyQty': 1, 'sellQty': 0}, {'price': 4402, 'buyQty': 41, 'sellQty': 0, 'iep': True}, {'price': 4402.2, 'buyQty': 0, 'sellQty': 21}, {'price': 4405, 'buyQty': 0, 'sellQty': 10}, {'price': 4418.5, 'buyQty': 0, 'sellQty': 84}, {'price': 4419, 'buyQty': 0, 'sellQty': 20}, {'price': 4420, 'buyQty': 0, 'sellQty': 40}]",0,0,4402.0,654,4402.0,654,30-Dec-2025 09:07:58,5008,2090,0,0,-0.2,0.0,4402.2
91,EICHERMOT,EICHERMOTEQN,EQ,,7272.0,0.0,0.0,7272.0,236,1716192,998412787649.5,7374.5,4646.0,7272.0,"[{'price': 7240, 'buyQty': 101, 'sellQty': 0}, {'price': 7242, 'buyQty': 3, 'sellQty': 0}, {'price': 7250, 'buyQty': 10, 'sellQty': 0}, {'price': 7260, 'buyQty': 1, 'sellQty': 0}, {'price': 7272, 'buyQty': 14, 'sellQty': 0, 'iep': True}, {'price': 7275, 'buyQty': 0, 'sellQty': 1}, {'price': 7290, 'buyQty': 0, 'sellQty': 14}, {'price': 7294, 'buyQty': 0, 'sellQty': 1}, {'price': 7297, 'buyQty': 0, 'sellQty': 36}, {'price': 7300, 'buyQty': 0, 'sellQty': 128}]",0,0,7272.0,236,7272.0,236,30-Dec-2025 09:07:56,3278,2995,0,0,0.0,0.0,7272.0
